host_id,host_since,name,neighbourhood,property_type,room_type,beds,number_of_reviews,price,review_scores_rating,date_difference,year
28267,2009-07-28,Cozy BK home with HUGE private yard,Brooklyn,Apartment,Entire home/apt,3.0,23,195,95.0,2225 days,2009
28217,2009-07-28,Large sunny bedroom in Greenpoint,Brooklyn,Apartment,Private room,1.0,2,55,100.0,2225 days,2009
28738,2009-07-30,Stunning 1 BR - Battery Park,Manhattan,Apartment,Entire home/apt,2.0,0,300,92.05056465561094,2223 days,2009
28702,2009-07-30,Share Loft  in the heart of nyc,Manhattan,Loft,Private room,1.0,2,120,90.0,2223 days,2009
29096,2009-08-01,Clean East Village Studio,Manhattan,Apartment,Entire home/apt,1.0,165,135,95.0,2221 days,2009
29642,2009-08-04,Cute apartment LES/Nolita/Chinatown,Manhattan,Apartment,Entire home/apt,2.0,4,190,90.0,2218 days,2009
29642,2009-08-04,Private room in cute central apt,Manhattan,Apartment,Private room,1.0,9,95,96.0,2218 days,2009
29805,2009-08-05,"Cool, quiet Park Slope apartment",Brooklyn,Apartment,Entire home/apt,2.0,3,125,100.0,2217 days,2009
29762,2009-08-05,NYC Special Occasions Room #1,Brooklyn,Apartment,Private room,2.0,92,29,83.0,2217 days,2009
29762,2009-08-05,NYC Special Occasions Room #2,Brooklyn,Apartment,Private room,1.0,79,27,89.0,2217 days,2009
29762,2009-08-05,NYC-Brooklyn #1 18 min to Manhattan,Brooklyn,Apartment,Private room,1.0,87,39,87.0,2217 days,2009
29762,2009-08-05,NYC-Brooklyn #2 18 min to Manhattan,Brooklyn,Apartment,Private room,1.0,92,39,88.0,2217 days,2009
29762,2009-08-05,NYC-Brooklyn #3 18 min to Manhattan,Brooklyn,Apartment,Private room,1.0,98,39,90.0,2217 days,2009
29762,2009-08-05,NYC-Brooklyn #4 18 min to Manhattan,Brooklyn,Apartment,Private room,1.0,81,39,89.0,2217 days,2009
29762,2009-08-05,NYC-Brooklyn #5 18 min to Manhattan,Brooklyn,Apartment,Private room,1.0,108,35,85.0,2217 days,2009
30193,2009-08-06,Midtown Pied-a-terre,Manhattan,Apartment,Entire home/apt,1.0,40,150,93.0,2216 days,2009
30529,2009-08-08,Private room w/ separate entrance!,Brooklyn,Apartment,Private room,1.0,2,84,100.0,2214 days,2009
30811,2009-08-10,European Style apartment in NYC,Manhattan,Apartment,Entire home/apt,1.0,1,115,80.0,2212 days,2009
30990,2009-08-11,Stay in the Meatpacking District!,Manhattan,Apartment,Entire home/apt,1.0,109,249,95.0,2211 days,2009
32045,2009-08-16,Spacious 1 bedroom in luxe building,Manhattan,Apartment,Private room,1.0,12,60,98.0,2206 days,2009
32105,2009-08-17,East Village 1 Bedroom apartment,Manhattan,Apartment,Entire home/apt,1.0,7,140,95.0,2205 days,2009
32169,2009-08-17,Greenpoint Loft / Le Chez Andrea,Brooklyn,Apartment,Private room,1.0,50,70,85.0,2205 days,2009
32169,2009-08-17,Loft in Williamsburg Area w/ Roof,Brooklyn,Apartment,Private room,1.0,127,70,81.0,2205 days,2009
32169,2009-08-17,Room in Greenpoint Loft w/ Roof,Brooklyn,Apartment,Private room,1.0,88,70,83.0,2205 days,2009
32330,2009-08-18,E Vill-great studio sleeps 2,Manhattan,Apartment,Entire home/apt,1.0,83,130,85.0,2204 days,2009
32330,2009-08-18,East Vill Garden duplex apt-slps 7,Manhattan,Apartment,Entire home/apt,4.0,29,375,94.0,2204 days,2009
32330,2009-08-18,HUGE-3 bedroom-ENTIRE FLR -slps 6+2,Manhattan,Apartment,Entire home/apt,4.0,83,375,84.0,2204 days,2009
32330,2009-08-18,LARGE-3 bedroom -EAST VILL-slps 6+3,Manhattan,Apartment,Entire home/apt,4.0,63,375,79.0,2204 days,2009
32330,2009-08-18,Manhattan-EVill-sunny studio slps 4,Manhattan,Apartment,Entire home/apt,2.0,73,130,84.0,2204 days,2009
32294,2009-08-18,back room/bunk beds,Manhattan,Apartment,Private room,2.0,184,50,90.0,2204 days,2009
32294,2009-08-18,front room/double bed,Manhattan,Apartment,Private room,1.0,179,50,88.0,2204 days,2009
32704,2009-08-19,LOFT-CentralPrk/TimeSq/TheaterDist1,Manhattan,Loft,Private room,1.0,17,192,88.0,2203 days,2009
32704,2009-08-19,LOFT-CentralPrk/TimeSq/TheaterDist2,Manhattan,Loft,Private room,1.0,79,199,92.0,2203 days,2009
32800,2009-08-20,"Spacious&Pretty, heart of Brooklyn",Brooklyn,Apartment,Entire home/apt,1.0,1,85,100.0,2202 days,2009
32774,2009-08-20,Consummate 1Bdrm in Cultural Bklyn,Brooklyn,Apartment,Entire home/apt,1.0,43,79,88.0,2202 days,2009
33405,2009-08-23,Summer In Greenpoint! Deal! Enjoy!,Brooklyn,Apartment,Entire home/apt,1.0,22,142,93.0,2199 days,2009
33279,2009-08-23,SPACIOUS ELEVATOR APARTMENT,Manhattan,Apartment,Entire home/apt,1.0,42,165,84.0,2199 days,2009
33279,2009-08-23,"East Village ""Garden Apartment""",Manhattan,Apartment,Entire home/apt,1.0,32,150,87.0,2199 days,2009
33279,2009-08-23,East village Getaway Courtyard 3E,Manhattan,Apartment,Entire home/apt,1.0,20,169,85.0,2199 days,2009
33279,2009-08-23,Heart of the East Village 2E,Manhattan,Apartment,Entire home/apt,1.0,10,159,90.0,2199 days,2009
33279,2009-08-23,HEART OF THE EAST VILLAGE 2W,Manhattan,Apartment,Entire home/apt,1.0,43,159,86.0,2199 days,2009
33279,2009-08-23,Heart of the East Village 4E,Manhattan,Apartment,Entire home/apt,2.0,48,169,82.0,2199 days,2009
33279,2009-08-23,HEART OF THE EAST VILLAGE 4W,Manhattan,Apartment,Entire home/apt,1.0,35,169,90.0,2199 days,2009
33279,2009-08-23,Sunny renovated studio courtyard 3W,Manhattan,Apartment,Entire home/apt,1.0,7,179,94.0,2199 days,2009
33279,2009-08-23,Room in DOORMAN/ELEVATOR LOFT BLDG,Brooklyn,Apartment,Private room,1.0,31,89,84.0,2199 days,2009
34128,2009-08-26,Designer loft in hip Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,21,170,99.0,2196 days,2009
35017,2009-08-30,Sunny Artistic East Village Apt,Manhattan,Apartment,Entire home/apt,1.0,20,160,96.0,2192 days,2009
34915,2009-08-30,Luxurious 2-Floor Manhattan Mansion,Manhattan,Apartment,Entire home/apt,2.0,0,"1,000",92.05056465561094,2192 days,2009
35271,2009-08-31,Manhattan studio Apartment,Manhattan,Apartment,Entire home/apt,2.0,31,150,94.0,2191 days,2009
35271,2009-08-31,Manhattan City 1 Bed Room Apartment,Manhattan,Apartment,Entire home/apt,2.0,1,110,60.0,2191 days,2009
35271,2009-08-31,Manhattan large 1 Bed Rm Apartment,Manhattan,Apartment,Entire home/apt,3.0,48,110,84.0,2191 days,2009
35271,2009-08-31,Upper Eastside Studio Apartment,Manhattan,Apartment,Entire home/apt,2.0,46,140,85.0,2191 days,2009
35271,2009-08-31,PRIVATE Room Time SQ Broadway Area,Manhattan,Apartment,Private room,1.0,9,125,87.0,2191 days,2009
35377,2009-09-01,Live-In Tour Guide Scenic West Side,Manhattan,Apartment,Private room,1.0,26,100,88.0,2190 days,2009
35935,2009-09-03,Large Private B&B Style Studio,Brooklyn,Apartment,Entire home/apt,2.0,52,80,92.0,2188 days,2009
36017,2009-09-03,"Roomy 1BR near park, museums, more",Brooklyn,Apartment,Entire home/apt,1.0,82,131,83.0,2188 days,2009
35845,2009-09-03,Private Apt Sleeps Five,Brooklyn,House,Private room,3.0,26,138,90.0,2188 days,2009
35935,2009-09-03,B & B Room 1,Brooklyn,House,Private room,1.0,39,60,94.0,2188 days,2009
35935,2009-09-03,B and B Style Rooms for Rent w bath,Brooklyn,House,Private room,2.0,19,70,86.0,2188 days,2009
35935,2009-09-03,Large B&B Style rooms,Brooklyn,House,Private room,2.0,48,60,93.0,2188 days,2009
36841,2009-09-07,European garden bed & breakfast,Brooklyn,Apartment,Entire home/apt,2.0,1,115,100.0,2184 days,2009
36897,2009-09-07,Lovely studio for a romantic pair,Manhattan,Apartment,Entire home/apt,1.0,20,113,96.0,2184 days,2009
37286,2009-09-09,Urban oasis! 2 bedrooms w/ 3 patios,Brooklyn,Apartment,Entire home/apt,2.0,14,165,93.0,2182 days,2009
37286,2009-09-09,Private bedroom-rooftop & terrace!,Brooklyn,Apartment,Private room,1.0,28,95,91.0,2182 days,2009
37809,2009-09-11,2BR bright and airy Brownstone,Brooklyn,Apartment,Entire home/apt,2.0,8,180,97.0,2180 days,2009
38265,2009-09-13,Prime Williamsburg Luxury Apartment,Brooklyn,Apartment,Entire home/apt,1.0,7,160,91.0,2178 days,2009
38434,2009-09-14,Modern lovely bright 3BR near park,Brooklyn,Apartment,Entire home/apt,4.0,1,170,92.05056465561094,2177 days,2009
38513,2009-09-14,Spacious Modern  2 Bedroom Suite,Brooklyn,Apartment,Entire home/apt,4.0,27,122,85.0,2177 days,2009
38648,2009-09-15,Spacious Chelsea Sanctuary,Manhattan,Apartment,Entire home/apt,2.0,17,329,84.0,2176 days,2009
38694,2009-09-15,A Room Fit for Two in Williamsburg,Brooklyn,Apartment,Private room,1.0,0,75,92.05056465561094,2176 days,2009
38649,2009-09-15,Central Greenwich Village available,Manhattan,Apartment,Private room,1.0,123,101,90.0,2176 days,2009
38736,2009-09-15,COZY PRIVATE ROOM NEAR TIMES SQUARE,Manhattan,Apartment,Private room,1.0,19,130,93.0,2176 days,2009
39260,2009-09-17,Cozy entire apt. great location,Manhattan,Apartment,Entire home/apt,1.0,23,120,95.0,2174 days,2009
39636,2009-09-19,Brownstone Haven in Clinton Hill,Brooklyn,House,Private room,1.0,35,110,95.0,2172 days,2009
39866,2009-09-20,Beautiful studio/Upper east side.,Manhattan,Apartment,Entire home/apt,2.0,10,160,98.0,2171 days,2009
39827,2009-09-20,Trendy Harlem Luxury,Manhattan,Apartment,Private room,1.0,0,125,92.05056465561094,2171 days,2009
40275,2009-09-21,Spacious Lofty 2BD in Clinton Hill,Brooklyn,Apartment,Entire home/apt,4.0,2,135,100.0,2170 days,2009
40100,2009-09-21,Sm comfy room Central Park/HellsKit,Manhattan,Apartment,Private room,1.0,9,89,98.0,2170 days,2009
41091,2009-09-24,20FT CEILING LIGHT AIRY PENTHOUSE,Brooklyn,Apartment,Entire home/apt,2.0,4,475,100.0,2167 days,2009
40893,2009-09-24,Charming bedroom/office in Brooklyn,Brooklyn,Apartment,Private room,1.0,0,150,92.05056465561094,2167 days,2009
41091,2009-09-24,"Penthouse Room w Bath, 20' ceilings",Brooklyn,Apartment,Private room,1.0,0,300,92.05056465561094,2167 days,2009
41249,2009-09-25,1-Bedroom Railroad Apartment,Brooklyn,Apartment,Entire home/apt,2.0,0,55,92.05056465561094,2166 days,2009
41358,2009-09-26,Warm and welcoming brownstone home,Brooklyn,Apartment,Entire home/apt,1.0,0,140,92.05056465561094,2165 days,2009
41437,2009-09-26,Fort Greene Lofty Retreat,Brooklyn,Loft,Entire home/apt,4.0,48,200,96.0,2165 days,2009
42273,2009-09-29,Park Slope Green Guest House,Brooklyn,Apartment,Entire home/apt,1.0,247,135,98.0,2162 days,2009
42032,2009-09-29,Light-filled classic Central Park,Manhattan,Apartment,Entire home/apt,1.0,41,140,93.0,2162 days,2009
42756,2009-10-01,Gorgeous Williamsburg 1BR Apartment,Brooklyn,Apartment,Entire home/apt,2.0,190,238,96.0,2160 days,2009
42756,2009-10-01,Roof-Top Room in Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,257,140,95.0,2160 days,2009
42756,2009-10-01,Charming Carriage House Suite,Brooklyn,House,Entire home/apt,1.0,217,165,94.0,2160 days,2009
43321,2009-10-04,Lovely Bright Williamsburg Apt,Brooklyn,Apartment,Entire home/apt,1.0,1,110,100.0,2157 days,2009
43671,2009-10-05,Your Spacious Home Away From Home!,Brooklyn,Apartment,Entire home/apt,1.0,1,107,92.05056465561094,2156 days,2009
43772,2009-10-06,"Bilevel Penthouse: Park, City Views",Brooklyn,Condominium,Entire home/apt,2.0,2,272,100.0,2155 days,2009
44136,2009-10-07,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,Apartment,Entire home/apt,2.0,7,250,97.0,2154 days,2009
44145,2009-10-07,Cute apt in artist's home,Brooklyn,Apartment,Entire home/apt,1.0,85,80,89.0,2154 days,2009
44029,2009-10-07,Über hip sun drenched Brooklyn pad,Brooklyn,Apartment,Private room,1.0,6,80,100.0,2154 days,2009
44263,2009-10-08,Great deal Lower East Side!!,Manhattan,Apartment,Private room,1.0,67,120,98.0,2153 days,2009
45016,2009-10-11,Stay at The Brooklyn Apartment!,Brooklyn,Apartment,Entire home/apt,3.0,103,160,90.0,2150 days,2009
45098,2009-10-11,"Lovely, calm 3 BR on leafy block",Brooklyn,Apartment,Entire home/apt,4.0,1,150,80.0,2150 days,2009
45120,2009-10-11,One-Bedroom Apartment on the Bowery,Manhattan,Apartment,Entire home/apt,1.0,2,200,80.0,2150 days,2009
45445,2009-10-12,Country space in the city,Brooklyn,House,Private room,2.0,0,150,90.88325849903785,2149 days,2009
45324,2009-10-12,GREAT ROOM 4 TIGHT WALLETS,Queens,House,Private room,1.0,2,42,60.0,2149 days,2009
45324,2009-10-12,GREAT ROOM. GREAT PRICE.,Queens,House,Private room,1.0,1,42,80.0,2149 days,2009
45324,2009-10-12,NICE ROOM 4 BUDGETEERS*5MINS TO JFK,Queens,House,Private room,1.0,6,42,76.0,2149 days,2009
45324,2009-10-12,ROOM FOR TIGHT WALLETS*5MINS TO JFK,Queens,House,Private room,1.0,6,42,72.0,2149 days,2009
45324,2009-10-12,SPACIOUS BASEMENT ROOM W/ HALF BATH,Queens,House,Private room,1.0,1,45,40.0,2149 days,2009
45609,2009-10-13,Spacious 1BR Apt in Greenpoint,Brooklyn,Apartment,Entire home/apt,2.0,12,149,100.0,2148 days,2009
45587,2009-10-13,"Excellent location, gorgeous studio",Manhattan,Apartment,Entire home/apt,2.0,11,150,92.0,2148 days,2009
45682,2009-10-13,Beautiful New Garden Apartment,Manhattan,Apartment,Entire home/apt,2.0,41,150,98.0,2148 days,2009
45775,2009-10-14,Charming bedroom in Clinton Hill!!!,Brooklyn,Apartment,Private room,1.0,2,69,90.0,2147 days,2009
46529,2009-10-17,Huge apartment w backyard & hot tub,Brooklyn,Apartment,Private room,1.0,0,250,92.05056465561094,2144 days,2009
46650,2009-10-18,Lovely LOFT in south Williamsburg,Brooklyn,Loft,Entire home/apt,1.0,16,192,96.0,2143 days,2009
46650,2009-10-18,Cute Top Floor West Village Studio,Manhattan,Apartment,Entire home/apt,1.0,35,195,93.0,2143 days,2009
46969,2009-10-19,Cozy 1BR-Country living in NYC!,Staten Island,House,Entire home/apt,3.0,40,70,98.0,2142 days,2009
46978,2009-10-19,ENJOY Downtown NYC!,Manhattan,Apartment,Private room,1.0,157,70,85.0,2142 days,2009
46978,2009-10-19,ENJOY Downtown NYC!!,Manhattan,Apartment,Private room,1.0,102,70,88.0,2142 days,2009
46978,2009-10-19,Enjoy Midtown West & Times Square!!,Manhattan,Apartment,Private room,1.0,46,90,89.0,2142 days,2009
47691,2009-10-22,Perfect SOHO - Little Italy Nest,Manhattan,Apartment,Entire home/apt,3.0,29,308,97.0,2139 days,2009
47716,2009-10-22,$45 L train/ 1 bedroom Brooklyn,Brooklyn,Apartment,Private room,2.0,56,49,85.0,2139 days,2009
47618,2009-10-22,1bdr w private bath. in lofty apt,Brooklyn,Apartment,Private room,1.0,21,126,100.0,2139 days,2009
47737,2009-10-22,Cozy room in 1820's Brick Wall Apt!,Manhattan,Apartment,Private room,1.0,18,120,72.0,2139 days,2009
48143,2009-10-25,Financial District Retreat 2,Manhattan,Apartment,Entire home/apt,1.0,11,235,98.0,2136 days,2009
48143,2009-10-25,Finanical District Retreat,Manhattan,Apartment,Entire home/apt,1.0,3,235,100.0,2136 days,2009
48143,2009-10-25,Quiet Midtown Studio,Manhattan,Apartment,Entire home/apt,1.0,9,235,96.0,2136 days,2009
48143,2009-10-25,Spring Retreat in Midtown,Manhattan,Apartment,Entire home/apt,1.0,2,235,90.0,2136 days,2009
48165,2009-10-25,Master Suite in Financial District,Manhattan,Apartment,Private room,1.0,0,125,92.05056465561094,2136 days,2009
48247,2009-10-26,BROWNSTONE - 2 BEDROOM APT,Brooklyn,Apartment,Entire home/apt,3.0,125,115,91.0,2135 days,2009
48599,2009-10-27,Quiet Chelsea Studio w/Roof Access,Manhattan,Apartment,Entire home/apt,1.0,10,145,98.0,2134 days,2009
48599,2009-10-27,Beautiful Downtown Manhattan Share,Manhattan,Apartment,Shared room,1.0,57,50,94.0,2134 days,2009
48957,2009-10-28,Artist Oasis in Historic Brownstone,Brooklyn,Apartment,Entire home/apt,1.0,2,235,100.0,2133 days,2009
49236,2009-10-28,amazing  brand new one bed room apt,Manhattan,Apartment,Entire home/apt,1.0,24,185,62.0,2133 days,2009
49236,2009-10-28,any term sublet night week months,Manhattan,Apartment,Entire home/apt,1.0,115,185,74.0,2133 days,2009
49366,2009-10-29,Beautiful Brooklyn Brownstone,Brooklyn,House,Entire home/apt,2.0,13,315,98.0,2132 days,2009
49623,2009-10-29,Artsy East Village/Lower East Side,Manhattan,Apartment,Private room,1.0,28,59,98.0,2132 days,2009
49875,2009-10-30,Large 3 bed house in Rego Park,Queens,House,Entire home/apt,3.0,0,290,90.88325849903785,2131 days,2009
50148,2009-10-31,Charming Brownstone - Near PRATT,Brooklyn,Apartment,Entire home/apt,2.0,49,150,84.0,2130 days,2009
50148,2009-10-31,Charming Brownstone 3- Near PRATT,Brooklyn,Apartment,Entire home/apt,2.0,29,150,86.0,2130 days,2009
50335,2009-10-31,Large East Village 1 BD by Bowery,Manhattan,Apartment,Entire home/apt,1.0,5,150,93.0,2130 days,2009
50124,2009-10-31,1 Stop fr. Manhattan! Private Suite,Queens,Townhouse,Private room,2.0,97,120,97.0,2130 days,2009
50912,2009-11-02,Light and Lively Living Room Space,Brooklyn,Apartment,Private room,1.0,7,75,94.0,2128 days,2009
51038,2009-11-03,large garden triplex apt near PRATT,Brooklyn,Apartment,Entire home/apt,1.0,36,248,93.0,2127 days,2009
51038,2009-11-03,"bdrm w/pvt bath, lndmrk brick home",Brooklyn,House,Private room,1.0,8,128,91.0,2127 days,2009
51038,2009-11-03,large bedrm in 4flr landmark home,Brooklyn,House,Private room,1.0,6,128,92.0,2127 days,2009
51038,2009-11-03,lrg bedrm historic home 1blk PRATT,Brooklyn,House,Private room,2.0,19,128,86.0,2127 days,2009
51038,2009-11-03,lrg rm triplex landmrk brick house,Brooklyn,House,Private room,1.0,8,128,89.0,2127 days,2009
51618,2009-11-05,Artistic Loft in Midtown w/ View,Manhattan,Apartment,Private room,1.0,1,56,100.0,2125 days,2009
52034,2009-11-06,Minimalist Designer Railroad,Brooklyn,Apartment,Entire home/apt,1.0,0,120,92.05056465561094,2124 days,2009
52007,2009-11-06,Clean/Big/Bright/Affordable Room!,Queens,Apartment,Private room,1.0,9,50,96.0,2124 days,2009
52233,2009-11-07,"1 br Williamsburg Brooklyn Condo,",Brooklyn,Apartment,Entire home/apt,1.0,4,100,100.0,2123 days,2009
52263,2009-11-07,Modern One-Bedroom in Luxury Bldg,Manhattan,Apartment,Entire home/apt,1.0,2,220,90.0,2123 days,2009
52335,2009-11-08,Fort Greene brownstone,Brooklyn,Apartment,Private room,1.0,82,80,94.0,2122 days,2009
52751,2009-11-09,1br West Village Chelsea Meatpackin,Manhattan,Apartment,Entire home/apt,1.0,60,207,91.0,2121 days,2009
52788,2009-11-09,5th Ave on Central Park Museum Mile,Manhattan,Apartment,Entire home/apt,1.0,19,199,94.0,2121 days,2009
52677,2009-11-09,Columbus Avenue Apartment,Manhattan,Apartment,Private room,1.0,0,190,92.05056465561094,2121 days,2009
53024,2009-11-10,One family house with 4 bedrooms!!!,Brooklyn,House,Entire home/apt,7.0,5,199,85.0,2120 days,2009
53132,2009-11-10,Brooklyn Loft  08/13 to 09/11,Brooklyn,Loft,Entire home/apt,2.0,5,125,87.0,2120 days,2009
53179,2009-11-11,Large Guest Room for Broolyn Condo,Brooklyn,Condominium,Private room,1.0,4,59,100.0,2119 days,2009
54090,2009-11-13,Amazing Studio Apt in East Village!,Manhattan,Apartment,Entire home/apt,1.0,54,145,96.0,2117 days,2009
53867,2009-11-13,The Chillhouse Experience.,Manhattan,Apartment,Private room,1.0,0,95,92.05056465561094,2117 days,2009
54255,2009-11-14,** Historic Charming Brownstone **,Brooklyn,Apartment,Entire home/apt,3.0,24,195,96.0,2116 days,2009
54255,2009-11-14,Beautiful artistic historic duplex!,Brooklyn,House,Entire home/apt,4.0,0,225,90.88325849903785,2116 days,2009
54253,2009-11-14,Gorgeous Harlem Triplex with Garden,Manhattan,Apartment,Entire home/apt,2.0,0,450,92.05056465561094,2116 days,2009
54253,2009-11-14,Restored carriage house in Harlem,Manhattan,Townhouse,Entire home/apt,4.0,1,200,100.0,2116 days,2009
54275,2009-11-14,Blue Room for 2 +\ bonuses $1350 mo,Brooklyn,House,Private room,1.0,56,90,96.0,2116 days,2009
54275,2009-11-14,"Large Purple Room for 2/3, $1450/mo",Brooklyn,House,Private room,1.0,23,95,99.0,2116 days,2009
54275,2009-11-14,Red Room with deck for two $1350/mo,Brooklyn,House,Private room,1.0,9,85,98.0,2116 days,2009
54255,2009-11-14,**Private Room Brownstone Beauty!*,Brooklyn,Townhouse,Private room,2.0,1,99,100.0,2116 days,2009
54622,2009-11-15,Amazing view from my both 2BR in NY,Brooklyn,Apartment,Private room,1.0,2,150,100.0,2115 days,2009
54622,2009-11-15,Amazing view from my both 2BR NY,Brooklyn,Apartment,Private room,1.0,0,150,92.05056465561094,2115 days,2009
54712,2009-11-16,Spacious 2 Bedroom + Study,Brooklyn,Apartment,Entire home/apt,2.0,0,215,92.05056465561094,2114 days,2009
54712,2009-11-16,Spacious 2BR Greenpoint Getaway,Brooklyn,Apartment,Entire home/apt,2.0,0,215,92.05056465561094,2114 days,2009
54833,2009-11-16,Charming Chelsea One Bedroom,Manhattan,Apartment,Entire home/apt,1.0,8,225,95.0,2114 days,2009
55176,2009-11-17,It's all about Bushwick BROOKLYN,Brooklyn,Apartment,Entire home/apt,2.0,98,125,93.0,2113 days,2009
55298,2009-11-17,Large W 15th steps to Union Square,Manhattan,Apartment,Entire home/apt,2.0,65,180,92.0,2113 days,2009
55298,2009-11-17,W15th and 6th ave! new one bedroom,Manhattan,Apartment,Entire home/apt,1.0,42,150,97.0,2113 days,2009
55298,2009-11-17,West 15th St steps to Union Square,Manhattan,Apartment,Entire home/apt,2.0,90,160,82.0,2113 days,2009
55298,2009-11-17,LARGE APARTMENT- DOORMAN & VIEWS,Manhattan,Apartment,Entire home/apt,2.0,0,240,92.05056465561094,2113 days,2009
