neighbourhood,property_type,room_type,beds,price,review_scores_rating,date_difference
1,0,1,1.0,75,92.05056465561094,73
1,13,1,2.0,70,93.50761421319795,73
1,13,1,2.0,65,93.50761421319795,73
2,0,1,1.0,100,92.05056465561094,73
2,0,1,1.0,70,100.0,73
2,0,1,1.0,45,100.0,73
2,0,1,3.0,157,92.05056465561094,73
2,0,1,1.0,50,92.05056465561094,73
2,8,1,1.0,144,92.70833333333331,73
3,0,1,1.0,85,60.0,73
3,0,1,1.0,100,92.05056465561094,73
3,10,1,1.0,65,87.0,73
3,10,1,1.0,57,94.0,73
3,10,1,1.0,55,90.88325849903784,73
2,0,0,2.0,150,92.05056465561094,72
2,0,0,5.0,500,92.0,72
2,0,0,3.0,400,92.05056465561094,72
2,0,0,2.0,150,92.05056465561094,72
2,0,0,1.0,210,80.0,72
2,0,0,2.0,350,100.0,72
2,0,0,2.0,300,92.05056465561094,72
2,0,0,3.0,240,92.05056465561094,72
2,0,0,1.0,175,97.0,72
2,0,0,2.0,150,92.05056465561094,72
2,0,0,4.0,326,92.05056465561094,72
2,8,0,3.0,199,100.0,72
3,0,0,1.0,150,92.05056465561094,72
1,0,1,1.0,70,100.0,72
2,0,1,1.0,60,100.0,72
2,0,1,1.0,60,100.0,72
2,0,1,2.0,160,92.05056465561094,72
0,0,2,1.0,42,92.05056465561094,72
0,0,2,1.0,35,100.0,72
1,0,0,3.0,199,100.0,71
1,0,0,2.0,125,92.05056465561094,71
1,0,0,4.0,169,100.0,71
1,0,0,2.0,135,92.05056465561094,71
2,0,0,2.0,250,92.05056465561094,71
2,0,0,1.0,70,92.05056465561094,71
2,0,0,3.0,225,92.05056465561094,71
2,0,0,2.0,199,92.05056465561094,71
2,0,0,1.0,100,100.0,71
1,0,1,1.0,50,90.0,71
1,0,1,1.0,75,95.0,71
1,0,1,1.0,100,92.05056465561094,71
1,0,1,1.0,40,53.0,71
1,0,1,1.0,42,73.0,71
1,0,1,1.0,55,92.05056465561094,71
1,0,1,1.0,70,80.0,71
2,0,1,1.0,130,80.0,71
2,0,1,1.0,60,80.0,71
3,0,1,1.0,55,92.05056465561094,71
3,0,1,1.0,90,92.05056465561094,71
3,10,1,2.0,50,20.0,71
1,0,2,1.0,32,93.0,71
2,0,2,1.0,74,92.05056465561094,71
1,0,0,1.0,110,93.0,70
1,0,0,3.0,110,92.05056465561094,70
1,0,0,1.0,159,100.0,70
1,0,0,1.0,120,92.05056465561094,70
1,0,0,1.0,125,100.0,70
1,9,0,2.0,30,60.0,70
1,9,0,2.0,30,84.5,70
1,13,0,1.0,145,100.0,70
2,0,0,2.0,118,100.0,70
2,0,0,2.0,179,92.05056465561094,70
2,0,0,2.0,800,92.05056465561094,70
2,0,0,1.0,150,92.05056465561094,70
2,0,0,1.0,199,100.0,70
2,0,0,2.0,350,92.05056465561094,70
2,0,0,2.0,219,100.0,70
3,0,0,2.0,105,100.0,70
1,0,1,2.0,113,92.05056465561094,70
1,0,1,2.0,50,90.0,70
1,0,1,1.0,60,92.05056465561094,70
1,10,1,2.0,180,90.88325849903784,70
2,0,1,1.0,80,92.05056465561094,70
2,0,1,2.0,80,92.05056465561094,70
2,0,1,1.0,75,92.05056465561094,70
2,0,1,1.0,115,92.05056465561094,70
2,0,1,1.0,100,92.05056465561094,70
2,0,1,1.0,70,94.0,70
2,0,1,1.0,80,80.0,70
3,0,1,1.0,38,70.0,70
1,0,0,2.0,150,100.0,69
1,0,0,2.0,120,100.0,69
1,0,0,3.0,3100,100.0,69
1,0,0,1.0,70,92.05056465561094,69
1,0,0,2.0,199,100.0,69
1,0,0,3.0,164,90.0,69
1,16,0,3.0,500,93.80722891566263,69
2,0,0,1.0,210,92.05056465561094,69
2,0,0,1.0,149,100.0,69
2,0,0,3.0,595,96.0,69
2,0,0,1.0,200,92.05056465561094,69
2,0,0,1.0,145,92.05056465561094,69
2,0,0,1.0,125,100.0,69
2,0,0,1.0,142,100.0,69
2,0,0,1.0,170,92.05056465561094,69
2,0,0,1.0,175,80.0,69
2,0,0,1.0,150,92.05056465561094,69
2,0,0,2.0,175,92.05056465561094,69
2,0,0,1.0,120,92.05056465561094,69
3,10,0,2.0,80,80.0,69
1,0,1,1.0,75,92.05056465561094,69
1,0,1,1.0,50,92.0,69
1,0,1,2.0,50,77.0,69
1,0,1,1.0,50,76.0,69
1,0,1,2.0,50,100.0,69
1,0,1,1.0,55,92.05056465561094,69
1,0,1,1.0,60,92.05056465561094,69
1,0,1,1.0,95,90.0,69
1,0,1,1.0,65,70.0,69
1,0,1,1.0,65,92.05056465561094,69
1,0,1,1.0,50,92.05056465561094,69
2,0,1,1.0,100,80.0,69
2,0,1,1.0,85,92.05056465561094,69
2,0,1,1.0,90,100.0,69
2,0,1,1.0,150,92.05056465561094,69
2,0,1,2.0,75,92.05056465561094,69
2,0,1,1.0,125,92.0,69
2,0,1,1.0,40,92.05056465561094,69
3,0,1,1.0,95,100.0,69
3,0,1,1.0,55,100.0,69
3,0,1,1.0,60,92.05056465561094,69
3,0,1,1.0,60,80.0,69
3,0,1,2.0,55,90.0,69
1,0,2,2.0,70,100.0,69
1,0,2,1.0,45,100.0,69
2,0,2,1.0,60,92.05056465561094,69
1,0,0,2.0,300,92.05056465561094,68
1,0,0,2.0,105,92.05056465561094,68
2,0,0,5.0,475,90.0,68
2,0,0,2.0,99,88.0,68
2,0,0,3.0,300,92.05056465561094,68
2,0,0,3.0,500,92.05056465561094,68
2,0,0,1.0,195,90.0,68
2,0,0,1.0,199,100.0,68
2,0,0,1.0,184,92.0,68
2,0,0,1.0,250,92.05056465561094,68
2,0,0,1.0,175,92.05056465561094,68
2,0,0,1.0,200,92.05056465561094,68
2,0,0,1.0,90,92.05056465561094,68
2,0,0,3.0,120,92.05056465561094,68
2,0,0,4.0,125,100.0,68
2,0,0,1.0,215,100.0,68
3,0,0,2.0,69,100.0,68
3,0,0,1.0,160,93.0,68
1,0,1,2.0,79,93.0,68
1,0,1,1.0,600,92.05056465561094,68
1,0,1,1.0,50,92.05056465561094,68
1,0,1,1.0,95,92.05056465561094,68
1,0,1,1.0,50,92.05056465561094,68
1,0,1,1.0,70,92.05056465561094,68
1,10,1,1.0,60,95.0,68
2,0,1,2.0,105,95.0,68
2,0,1,1.0,100,92.05056465561094,68
2,0,1,1.0,150,100.0,68
2,0,1,1.0,150,100.0,68
2,0,1,1.0,75,92.05056465561094,68
2,16,1,1.0,144,96.0,68
3,0,1,1.0,75,92.05056465561094,68
3,10,1,1.0,80,90.88325849903784,68
2,9,2,3.0,80,84.5,68
2,9,2,2.0,80,90.0,68
1,0,0,1.0,100,92.05056465561094,67
1,0,0,6.0,275,100.0,67
1,0,0,2.0,144,100.0,67
1,10,0,4.0,150,90.88325849903784,67
1,16,0,3.0,110,90.0,67
2,0,0,4.0,245,70.0,67
2,0,0,5.0,215,76.0,67
2,0,0,2.0,110,92.05056465561094,67
2,0,0,1.0,240,92.05056465561094,67
2,0,0,1.0,145,100.0,67
2,0,0,3.0,130,92.05056465561094,67
2,0,0,2.0,173,92.05056465561094,67
2,0,0,1.0,150,100.0,67
2,0,0,1.0,155,100.0,67
2,0,0,1.0,160,100.0,67
3,0,0,4.0,145,87.0,67
3,10,0,3.0,250,65.0,67
0,0,1,1.0,55,100.0,67
1,0,1,1.0,85,100.0,67
1,0,1,1.0,70,60.0,67
1,10,1,1.0,98,90.88325849903784,67
1,10,1,2.0,75,70.0,67
1,10,1,2.0,70,90.88325849903784,67
1,10,1,1.0,60,90.88325849903784,67
1,10,1,1.0,54,90.88325849903784,67
2,0,1,1.0,70,92.05056465561094,67
2,0,1,2.0,90,80.0,67
2,0,1,2.0,90,92.05056465561094,67
2,0,1,1.0,99,92.05056465561094,67
2,0,1,1.0,100,92.05056465561094,67
2,0,1,2.0,80,92.05056465561094,67
2,0,1,1.0,86,100.0,67
2,0,1,1.0,80,92.05056465561094,67
3,0,1,1.0,90,92.05056465561094,67
3,0,1,2.0,45,92.05056465561094,67
3,10,1,1.0,50,90.88325849903784,67
2,0,0,1.0,150,100.0,66
2,0,0,1.0,220,92.05056465561094,66
2,0,0,1.0,170,92.05056465561094,66
2,0,0,1.0,215,92.05056465561094,66
1,0,1,1.0,68,94.0,66
1,0,1,1.0,95,94.0,66
1,0,1,1.0,80,92.05056465561094,66
2,0,1,1.0,105,92.05056465561094,66
2,0,1,1.0,95,80.0,66
2,0,1,1.0,50,40.0,66
2,0,1,1.0,50,100.0,66
2,0,1,1.0,175,100.0,66
2,1,1,1.0,70,90.54411764705884,66
1,0,0,3.0,145,77.0,65
1,0,0,2.0,180,100.0,65
1,10,0,6.0,750,90.88325849903784,65
2,0,0,3.0,350,92.05056465561094,65
2,0,0,2.0,180,92.05056465561094,65
2,0,0,1.0,145,100.0,65
2,0,0,4.0,475,92.05056465561094,65
2,0,0,3.0,150,100.0,65
2,14,0,1.0,400,89.60714285714286,65
1,0,1,1.0,95,90.0,65
1,16,1,2.0,150,93.80722891566263,65
2,0,1,1.0,75,100.0,65
3,0,1,1.0,80,92.05056465561094,65
2,0,2,1.0,95,92.05056465561094,65
2,0,2,1.0,100,92.05056465561094,65
1,0,0,2.0,199,92.05056465561094,64
1,0,0,2.0,150,93.0,64
1,0,0,2.0,275,92.05056465561094,64
2,0,0,2.0,119,100.0,64
2,0,0,1.0,215,100.0,64
2,0,0,3.0,500,92.05056465561094,64
2,0,0,1.0,189,92.05056465561094,64
2,0,0,1.0,175,92.05056465561094,64
2,0,0,1.0,400,92.05056465561094,64
2,0,0,1.0,190,92.05056465561094,64
2,0,0,1.0,155,92.05056465561094,64
2,0,0,1.0,149,73.0,64
2,0,0,1.0,200,92.05056465561094,64
3,0,0,1.0,155,100.0,64
3,0,0,1.0,110,87.0,64
3,0,0,1.0,100,90.0,64
3,0,0,5.0,250,95.0,64
1,0,1,2.0,80,92.05056465561094,64
1,0,1,1.0,48,100.0,64
1,0,1,1.0,65,100.0,64
1,0,1,1.0,80,92.05056465561094,64
1,0,1,1.0,70,92.05056465561094,64
1,0,1,1.0,65,90.0,64
1,10,1,1.0,55,92.0,64
1,10,1,1.0,60,100.0,64
1,10,1,1.0,53,85.0,64
1,10,1,1.0,55,98.0,64
1,10,1,2.0,65,90.0,64
1,10,1,1.0,52,97.0,64
1,10,1,1.0,50,98.0,64
2,0,1,1.0,125,60.0,64
2,0,1,1.0,150,100.0,64
2,0,1,1.0,80,92.05056465561094,64
2,0,1,1.0,55,92.05056465561094,64
3,0,1,1.0,59,92.05056465561094,64
3,0,1,1.0,45,93.0,64
3,10,1,1.0,60,90.88325849903784,64
3,10,1,1.0,50,90.88325849903784,64
1,0,0,2.0,205,92.05056465561094,63
1,0,0,2.0,250,92.05056465561094,63
1,0,0,2.0,115,100.0,63
1,0,0,1.0,60,80.0,63
1,0,0,1.0,90,93.0,63
1,0,0,1.0,105,92.05056465561094,63
1,10,0,1.0,103,100.0,63
2,0,0,2.0,250,100.0,63
2,0,0,1.0,175,96.0,63
2,0,0,2.0,179,92.05056465561094,63
2,0,0,4.0,399,96.0,63
2,0,0,1.0,420,100.0,63
2,0,0,1.0,200,92.05056465561094,63
3,0,0,1.0,45,100.0,63
3,10,0,3.0,300,90.88325849903784,63
1,0,1,1.0,85,92.05056465561094,63
1,0,1,1.0,75,92.05056465561094,63
1,0,1,1.0,90,100.0,63
1,0,1,1.0,100,100.0,63
1,0,1,1.0,80,92.05056465561094,63
1,0,1,1.0,50,86.0,63
1,0,1,1.0,99,92.05056465561094,63
1,0,1,1.0,55,92.05056465561094,63
1,0,1,1.0,130,92.05056465561094,63
2,0,1,1.0,90,95.0,63
2,0,1,1.0,100,92.05056465561094,63
2,0,1,1.0,110,80.0,63
2,0,1,1.0,100,92.05056465561094,63
2,0,1,1.0,57,92.05056465561094,63
2,0,1,1.0,400,92.05056465561094,63
2,0,1,1.0,150,92.05056465561094,63
1,0,0,1.0,125,92.05056465561094,62
1,0,0,2.0,125,92.05056465561094,62
2,0,0,1.0,275,92.05056465561094,62
2,0,0,2.0,2486,92.05056465561094,62
2,0,0,1.0,120,92.05056465561094,62
2,0,0,3.0,2486,92.05056465561094,62
2,0,0,2.0,3390,92.05056465561094,62
2,0,0,1.0,1356,92.05056465561094,62
2,0,0,1.0,2599,92.05056465561094,62
2,0,0,2.0,250,80.0,62
2,0,0,2.0,195,92.05056465561094,62
2,0,0,1.0,130,94.0,62
2,0,0,2.0,207,93.0,62
2,0,0,1.0,130,100.0,62
3,10,0,5.0,700,90.88325849903784,62
1,0,1,1.0,125,92.05056465561094,62
1,0,1,1.0,50,92.05056465561094,62
1,0,1,1.0,50,93.0,62
1,0,1,1.0,58,90.0,62
1,0,1,1.0,70,92.05056465561094,62
2,0,1,1.0,182,92.05056465561094,62
2,0,1,1.0,110,100.0,62
2,0,1,1.0,120,80.0,62
2,0,1,1.0,80,90.0,62
2,0,1,1.0,40,100.0,62
2,0,1,1.0,50,100.0,62
2,0,1,1.0,86,92.0,62
2,0,1,1.0,95,92.05056465561094,62
2,0,1,1.0,50,92.05056465561094,62
2,0,1,1.0,78,100.0,62
3,0,1,1.0,85,100.0,62
1,0,0,1.0,67,100.0,61
1,0,0,2.0,180,92.05056465561094,61
1,0,0,1.0,120,92.05056465561094,61
1,0,0,3.0,160,92.05056465561094,61
1,0,0,1.0,100,92.05056465561094,61
1,0,0,2.0,150,87.0,61
1,0,0,1.0,120,100.0,61
1,13,0,3.0,125,100.0,61
2,0,0,2.0,240,92.05056465561094,61
2,0,0,3.0,2000,92.05056465561094,61
2,0,0,1.0,205,80.0,61
2,0,0,2.0,299,92.05056465561094,61
2,0,0,2.0,275,92.05056465561094,61
2,0,0,1.0,120,93.0,61
2,0,0,1.0,165,100.0,61
2,0,0,1.0,190,92.05056465561094,61
2,0,0,1.0,129,92.05056465561094,61
2,0,0,1.0,75,92.05056465561094,61
3,0,0,1.0,100,92.05056465561094,61
1,0,1,2.0,75,92.05056465561094,61
1,0,1,1.0,45,80.0,61
1,0,1,1.0,70,80.0,61
1,0,1,1.0,60,100.0,61
1,10,1,1.0,75,90.88325849903784,61
1,10,1,1.0,60,100.0,61
2,0,1,1.0,80,100.0,61
2,0,1,2.0,158,92.05056465561094,61
2,0,1,1.0,60,80.0,61
2,0,1,1.0,45,92.05056465561094,61
1,0,0,2.0,125,100.0,60
1,0,0,3.0,249,92.05056465561094,60
1,0,0,1.0,102,92.05056465561094,60
2,0,0,2.0,400,92.05056465561094,60
2,0,0,1.0,349,92.05056465561094,60
2,0,0,1.0,130,92.05056465561094,60
2,0,0,3.0,160,100.0,60
3,0,0,3.0,230,92.05056465561094,60
3,0,0,3.0,230,90.0,60
3,0,0,1.0,75,100.0,60
3,10,0,3.0,135,90.88325849903784,60
1,0,1,1.0,40,92.05056465561094,60
1,0,1,1.0,60,100.0,60
1,0,1,1.0,62,100.0,60
1,0,1,1.0,40,92.05056465561094,60
2,0,1,1.0,100,92.05056465561094,60
2,0,1,1.0,90,93.0,60
2,0,1,2.0,80,86.0,60
2,0,1,1.0,95,100.0,60
2,0,1,1.0,80,92.05056465561094,60
2,0,1,1.0,75,100.0,60
3,0,1,2.0,150,100.0,60
3,0,1,1.0,140,92.05056465561094,60
3,10,1,1.0,55,90.88325849903784,60
1,0,0,1.0,120,100.0,59
1,0,0,1.0,105,70.0,59
2,0,0,1.0,200,92.05056465561094,59
2,0,0,2.0,260,92.05056465561094,59
2,0,0,3.0,275,100.0,59
2,0,0,1.0,250,92.05056465561094,59
2,0,0,3.0,280,92.05056465561094,59
1,0,1,1.0,85,92.05056465561094,59
1,0,1,1.0,45,80.0,59
1,0,1,1.0,30,87.0,59
1,0,1,1.0,40,96.0,59
1,10,1,1.0,48,87.0,59
1,10,1,1.0,43,80.0,59
2,0,1,1.0,85,92.05056465561094,59
2,0,1,1.0,130,92.05056465561094,59
2,0,1,1.0,110,92.05056465561094,59
2,0,1,2.0,80,73.0,59
2,0,1,1.0,95,92.05056465561094,59
2,0,1,1.0,38,92.05056465561094,59
2,0,1,1.0,50,90.0,59
3,0,1,1.0,55,90.0,59
3,0,1,1.0,55,100.0,59
3,0,1,3.0,45,80.0,59
3,0,1,2.0,40,73.0,59
3,10,1,1.0,99,93.0,59
1,0,0,1.0,100,100.0,58
2,0,0,1.0,200,93.0,58
2,0,0,1.0,220,92.05056465561094,58
2,0,0,1.0,130,100.0,58
2,0,0,3.0,188,92.05056465561094,58
1,0,1,1.0,100,92.05056465561094,58
1,0,1,1.0,95,92.05056465561094,58
1,0,1,1.0,50,93.0,58
1,0,1,1.0,40,92.05056465561094,58
1,10,1,1.0,150,90.88325849903784,58
1,13,1,1.0,95,96.0,58
3,0,1,1.0,69,92.05056465561094,58
1,0,2,1.0,85,92.05056465561094,58
1,0,0,2.0,69,92.05056465561094,57
1,0,0,2.0,120,92.0,57
1,10,0,3.0,400,60.0,57
2,0,0,1.0,150,92.05056465561094,57
2,0,0,2.0,140,100.0,57
2,0,0,1.0,100,92.05056465561094,57
2,0,0,2.0,149,90.0,57
2,0,0,1.0,100,90.0,57
2,0,0,2.0,160,92.05056465561094,57
2,0,0,2.0,120,92.05056465561094,57
1,0,1,1.0,72,92.05056465561094,57
1,0,1,2.0,115,92.05056465561094,57
1,0,1,1.0,66,92.05056465561094,57
1,0,1,1.0,50,100.0,57
1,0,1,1.0,90,92.05056465561094,57
2,0,1,1.0,149,92.05056465561094,57
2,0,1,1.0,55,100.0,57
2,0,1,1.0,110,92.05056465561094,57
2,13,1,4.0,238,93.50761421319795,57
2,13,1,3.0,110,90.0,57
3,0,1,1.0,85,92.05056465561094,57
3,0,1,1.0,85,93.0,57
3,0,1,1.0,25,100.0,57
1,0,0,1.0,165,92.05056465561094,56
1,0,0,1.0,125,90.0,56
1,0,0,2.0,108,100.0,56
1,0,0,2.0,85,80.0,56
1,10,0,3.0,200,93.0,56
1,16,0,2.0,225,100.0,56
1,16,0,2.0,139,93.80722891566263,56
2,0,0,1.0,130,92.05056465561094,56
2,0,0,1.0,300,92.05056465561094,56
2,0,0,1.0,120,92.05056465561094,56
2,0,0,2.0,500,100.0,56
2,0,0,3.0,200,92.05056465561094,56
2,0,0,1.0,200,92.05056465561094,56
2,0,0,2.0,169,100.0,56
2,0,0,2.0,180,92.05056465561094,56
2,0,0,2.0,265,100.0,56
2,0,0,2.0,180,92.05056465561094,56
2,0,0,6.0,280,92.05056465561094,56
2,0,0,3.0,124,70.0,56
2,0,0,2.0,150,92.05056465561094,56
2,0,0,1.0,100,92.05056465561094,56
2,0,0,5.0,375,85.0,56
2,0,0,1.0,79,100.0,56
3,0,0,1.0,90,100.0,56
1,0,1,1.0,70,92.05056465561094,56
1,0,1,1.0,80,100.0,56
1,0,1,1.0,75,100.0,56
1,0,1,1.0,35,100.0,56
1,0,1,1.0,125,92.05056465561094,56
1,0,1,1.0,60,92.05056465561094,56
1,13,1,1.0,125,100.0,56
2,0,1,1.0,100,80.0,56
2,0,1,4.0,150,92.05056465561094,56
2,0,1,1.0,119,100.0,56
2,0,1,1.0,85,96.0,56
2,0,1,1.0,75,92.05056465561094,56
3,0,1,1.0,115,97.0,56
3,0,1,1.0,150,92.05056465561094,56
3,0,1,1.0,50,98.0,56
1,0,0,2.0,150,92.05056465561094,55
1,0,0,1.0,125,92.05056465561094,55
1,0,0,1.0,187,95.0,55
1,0,0,1.0,250,100.0,55
1,10,0,4.0,150,90.88325849903784,55
2,0,0,2.0,200,100.0,55
2,0,0,2.0,195,100.0,55
2,0,0,1.0,125,90.0,55
2,0,0,1.0,895,92.05056465561094,55
2,0,0,2.0,160,100.0,55
2,0,0,1.0,100,73.0,55
2,0,0,1.0,120,92.05056465561094,55
2,0,0,1.0,181,92.05056465561094,55
2,0,0,2.0,500,92.05056465561094,55
3,0,0,2.0,80,92.05056465561094,55
1,0,1,1.0,60,92.05056465561094,55
1,0,1,1.0,50,92.05056465561094,55
1,0,1,1.0,80,92.05056465561094,55
1,0,1,1.0,85,92.05056465561094,55
1,0,1,1.0,80,90.0,55
1,16,1,1.0,75,80.0,55
2,0,1,1.0,95,95.0,55
2,0,1,1.0,125,93.0,55
2,0,1,1.0,125,96.0,55
2,0,1,1.0,65,92.05056465561094,55
2,0,1,1.0,50,93.0,55
2,0,1,2.0,55,100.0,55
1,0,2,1.0,56,100.0,55
1,0,0,1.0,350,92.05056465561094,54
1,0,0,1.0,68,97.0,54
1,0,0,1.0,70,92.05056465561094,54
1,0,0,2.0,195,92.05056465561094,54
2,0,0,1.0,395,92.05056465561094,54
2,0,0,2.0,270,92.05056465561094,54
2,0,0,5.0,450,80.0,54
2,0,0,2.0,240,92.05056465561094,54
2,0,0,5.0,450,92.05056465561094,54
2,0,0,2.0,345,92.05056465561094,54
2,0,0,4.0,300,100.0,54
2,0,0,1.0,100,100.0,54
2,0,0,1.0,125,100.0,54
1,0,1,1.0,55,92.05056465561094,54
1,0,1,1.0,50,100.0,54
1,0,1,1.0,80,60.0,54
2,0,1,1.0,170,100.0,54
2,0,1,1.0,90,92.05056465561094,54
2,0,1,2.0,190,92.05056465561094,54
2,0,1,2.0,100,100.0,54
2,0,1,1.0,85,80.0,54
2,0,1,1.0,60,92.05056465561094,54
2,0,1,1.0,84,95.0,54
2,0,1,1.0,90,92.05056465561094,54
2,0,1,1.0,100,92.05056465561094,54
2,0,1,1.0,85,100.0,54
2,0,1,1.0,85,100.0,54
2,0,1,1.0,70,80.0,54
3,10,1,1.0,35,76.0,54
1,0,2,1.0,45,100.0,54
2,0,2,1.0,50,100.0,54
1,0,0,3.0,150,87.0,53
1,0,0,1.0,190,100.0,53
1,0,0,2.0,125,100.0,53
1,0,0,1.0,75,92.05056465561094,53
1,0,0,2.0,140,93.0,53
1,0,0,3.0,125,100.0,53
2,0,0,1.0,125,92.05056465561094,53
2,0,0,3.0,295,70.0,53
2,0,0,4.0,399,90.0,53
2,0,0,2.0,225,93.0,53
2,0,0,2.0,575,100.0,53
2,0,0,1.0,130,90.0,53
2,0,0,1.0,100,100.0,53
2,0,0,1.0,125,90.0,53
2,0,0,2.0,180,80.0,53
1,0,1,1.0,65,92.05056465561094,53
1,0,1,1.0,30,92.05056465561094,53
1,0,1,1.0,105,90.0,53
2,0,1,1.0,165,92.05056465561094,53
2,0,1,1.0,150,100.0,53
2,0,1,1.0,65,100.0,53
1,0,2,4.0,30,92.05056465561094,53
1,0,2,4.0,30,92.05056465561094,53
1,0,2,4.0,30,92.05056465561094,53
1,0,2,4.0,30,80.0,53
1,0,2,4.0,30,80.0,53
2,0,2,1.0,75,92.05056465561094,53
2,0,2,1.0,30,20.0,53
2,0,2,1.0,50,92.05056465561094,53
1,0,0,4.0,200,76.0,52
1,0,0,4.0,225,80.0,52
1,0,0,1.0,160,96.0,52
1,0,0,2.0,150,100.0,52
1,0,0,1.0,84,65.0,52
1,0,0,1.0,95,90.0,52
2,0,0,1.0,200,92.05056465561094,52
2,0,0,2.0,80,80.0,52
2,0,0,1.0,245,100.0,52
3,0,0,3.0,225,92.05056465561094,52
1,0,1,3.0,130,92.05056465561094,52
1,0,1,1.0,60,92.05056465561094,52
1,0,1,3.0,85,90.0,52
1,0,1,1.0,60,100.0,52
1,0,1,2.0,70,90.0,52
1,0,1,2.0,75,90.0,52
1,0,1,1.0,70,92.05056465561094,52
1,0,1,2.0,70,92.05056465561094,52
1,0,1,2.0,75,80.0,52
1,0,1,2.0,75,92.05056465561094,52
1,0,1,1.0,65,67.0,52
1,0,1,2.0,70,40.0,52
2,0,1,1.0,90,92.05056465561094,52
2,0,1,1.0,65,92.05056465561094,52
2,0,1,1.0,115,92.05056465561094,52
2,0,1,1.0,90,100.0,52
2,0,1,1.0,130,93.0,52
1,0,2,2.0,55,92.05056465561094,52
1,0,0,3.0,300,92.05056465561094,51
1,0,0,1.0,155,100.0,51
1,0,0,1.0,69,92.05056465561094,51
2,0,0,1.0,159,92.05056465561094,51
2,0,0,2.0,200,100.0,51
1,0,1,1.0,60,100.0,51
1,0,1,1.0,70,92.05056465561094,51
2,0,1,1.0,30,100.0,51
3,0,1,1.0,68,90.0,51
2,0,2,1.0,44,92.05056465561094,51
0,0,0,2.0,200,92.05056465561094,50
1,0,0,1.0,78,100.0,50
1,10,0,2.0,195,100.0,50
2,0,0,2.0,125,60.0,50
2,0,0,1.0,150,92.05056465561094,50
2,0,0,1.0,175,92.05056465561094,50
2,0,0,1.0,185,92.05056465561094,50
2,0,0,2.0,160,100.0,50
2,0,0,1.0,175,92.05056465561094,50
2,0,0,16.0,350,100.0,50
2,0,0,1.0,150,82.0,50
2,0,0,2.0,175,93.0,50
2,0,0,1.0,130,77.0,50
2,0,0,1.0,150,92.05056465561094,50
3,0,0,3.0,225,100.0,50
1,0,1,1.0,60,92.05056465561094,50
1,0,1,1.0,45,67.0,50
1,0,1,1.0,88,92.05056465561094,50
2,0,1,1.0,120,92.05056465561094,50
2,0,1,1.0,100,95.0,50
2,0,1,1.0,70,90.0,50
2,0,1,6.0,125,70.0,50
2,0,1,12.0,150,60.0,50
2,0,1,1.0,55,92.05056465561094,50
2,0,1,1.0,45,92.05056465561094,50
2,0,1,1.0,70,100.0,50
2,0,1,1.0,95,92.05056465561094,50
2,0,1,1.0,49,86.0,50
2,0,1,1.0,80,92.05056465561094,50
2,0,2,1.0,79,92.05056465561094,50
2,0,2,1.0,60,87.0,50
0,0,0,1.0,90,92.05056465561094,49
1,0,0,1.0,140,100.0,49
1,0,0,2.0,153,98.0,49
1,0,0,3.0,153,96.0,49
1,0,0,1.0,130,100.0,49
1,0,0,2.0,100,92.05056465561094,49
1,0,0,3.0,88,92.05056465561094,49
1,0,0,4.0,150,90.0,49
1,13,0,2.0,300,100.0,49
2,0,0,3.0,250,91.0,49
2,0,0,3.0,260,100.0,49
2,0,0,1.0,120,90.0,49
2,0,0,1.0,149,80.0,49
2,0,0,2.0,180,100.0,49
2,0,0,2.0,115,80.0,49
2,0,0,2.0,140,100.0,49
2,0,0,1.0,115,100.0,49
2,0,0,1.0,180,92.05056465561094,49
2,0,0,1.0,100,100.0,49
3,0,0,1.0,100,100.0,49
3,0,0,2.0,100,92.05056465561094,49
3,0,0,2.0,150,92.05056465561094,49
0,0,1,1.0,46,100.0,49
1,0,1,1.0,65,92.05056465561094,49
1,0,1,1.0,40,92.05056465561094,49
1,0,1,1.0,50,92.05056465561094,49
1,0,1,1.0,140,100.0,49
1,0,1,1.0,45,80.0,49
1,0,1,3.0,80,92.05056465561094,49
1,0,1,1.0,70,92.05056465561094,49
1,0,1,1.0,80,95.0,49
1,10,1,1.0,45,90.88325849903784,49
1,10,1,1.0,50,90.88325849903784,49
2,0,1,1.0,120,92.05056465561094,49
2,0,1,1.0,100,100.0,49
2,0,1,1.0,100,73.0,49
2,0,1,1.0,90,92.05056465561094,49
2,0,1,1.0,50,92.05056465561094,49
2,0,1,1.0,120,90.0,49
3,0,1,1.0,45,100.0,49
3,0,1,1.0,70,92.05056465561094,49
2,0,2,1.0,95,85.0,49
2,0,2,1.0,75,92.05056465561094,49
2,0,2,3.0,40,60.0,49
0,10,0,4.0,120,73.0,48
0,10,0,3.0,89,87.0,48
0,10,0,8.0,110,90.88325849903784,48
1,0,0,3.0,130,95.0,48
1,0,0,3.0,130,92.05056465561094,48
1,0,0,1.0,100,92.05056465561094,48
1,0,0,1.0,215,100.0,48
1,16,0,1.0,75,93.80722891566263,48
2,0,0,2.0,139,92.05056465561094,48
2,0,0,1.0,185,92.05056465561094,48
2,0,0,1.0,180,92.05056465561094,48
2,0,0,1.0,250,92.05056465561094,48
2,0,0,1.0,150,100.0,48
2,0,0,3.0,175,87.0,48
2,0,0,4.0,200,67.0,48
2,0,0,2.0,149,92.05056465561094,48
2,0,0,4.0,230,75.0,48
